huboid,name,party,sdName,sggName,office,sgTypecode,list_rank,seat_count,estimated_electable,status,age,birthday,criminal_record,has_criminal,criminal_categories,offense_summary,tax_arrears_5y_thousand_krw,tax_arrears_5y_display,tax_arrears_current_thousand_krw,tax_arrears_current_display,has_tax,economic_trust_record,tax_100m_or_more,nec_detail_url,criminal_pdf_url
100164179,박근호,국민의힘,강원특별자치도,홍천군,기초의원 비례,9,2,1,N,등록,39,19870215,2건,Y,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164179,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5212/Hb100164179/junkwa/20260516104241120_9.PDF
100164251,김은경,국민의힘,강원특별자치도,화천군,기초의원 비례,9,1,1,Y,등록,57,19680901,1건,Y,공직선거법; 명예훼손,『공직선거법』청부서류 / 2019-08-12,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164251,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg5216/Hb100164251/junkwa/20260513191842052_9.PDF
100164537,정순연,국민의힘,강원특별자치도,횡성군,기초의원 비례,9,1,1,Y,등록,60,19651006,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164537,
100165438,허은선,국민의힘,경기도,가평군,기초의원 비례,9,1,1,Y,등록,56,19690723,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165438,
100164335,김영선,국민의힘,경기도,고양시,기초의원 비례,9,1,4,Y,등록,58,19670814,1건,Y,명예훼손,전과기록증명에관한제출서비례대표고양시의회의원선거구명선거우보자성명국민의힘김영선전과기콕형량(처분결과)출판물에의한명예훼손공직선거징역6월집행유예2년법위반점부서류: / 징역6월집행유예2년,571,57만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164335,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4120/Hb100164335/junkwa/20260515133306843_9.PDF
100165452,양승주,국민의힘,경기도,고양시,기초의원 비례,9,2,4,Y,등록,57,19680614,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165452,
100165460,정연숙,국민의힘,경기도,고양시,기초의원 비례,9,3,4,Y,등록,62,19640116,없음,N,,,154,15만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165460,
100164346,서범석,국민의힘,경기도,고양시,기초의원 비례,9,4,4,Y,등록,39,19860914,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164346,
100165681,유부임,국민의힘,경기도,과천시,기초의원 비례,9,1,1,Y,등록,59,19670513,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165681,
100164102,최미영,국민의힘,경기도,광명시,기초의원 비례,9,1,2,Y,등록,46,19790917,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164102,
100164113,김시은,국민의힘,경기도,광주시,기초의원 비례,9,1,2,Y,등록,38,19880324,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164113,
100165369,정대영,국민의힘,경기도,광주시,기초의원 비례,9,2,2,Y,등록,35,19910221,없음,N,,,373,37만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165369,
100164290,김정선,국민의힘,경기도,구리시,기초의원 비례,9,1,1,Y,등록,46,19791108,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164290,
100165340,이경옥,국민의힘,경기도,군포시,기초의원 비례,9,1,1,Y,등록,64,19610827,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165340,
100165456,반주영,국민의힘,경기도,김포시,기초의원 비례,9,1,2,Y,등록,50,19751023,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165456,
100164111,김도은,국민의힘,경기도,남양주시,기초의원 비례,9,1,2,Y,등록,53,19720830,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164111,
100164411,이현숙,국민의힘,경기도,동두천시,기초의원 비례,9,1,1,Y,등록,57,19681005,없음,N,,,0,0원,1446,144만원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164411,
100165413,김정화,국민의힘,경기도,부천시,기초의원 비례,9,1,3,Y,등록,64,19611227,1건,Y,공직선거법; 교통사고,『공직선거법』 / 2015-09-23,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165413,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4150/Hb100165413/junkwa/20260515132915519_7.PDF
100165768,추선미,국민의힘,경기도,성남시,기초의원 비례,9,1,4,Y,등록,45,19801002,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165768,
100165770,임원규,국민의힘,경기도,성남시,기초의원 비례,9,2,4,Y,등록,68,19580219,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165770,
100165772,최희선,국민의힘,경기도,성남시,기초의원 비례,9,3,4,Y,등록,57,19680928,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165772,
100165774,김두일,국민의힘,경기도,성남시,기초의원 비례,9,4,4,Y,등록,67,19581123,4건,Y,배임; 폭력; 도로교통,"폭력행위등처벌에관한법률위반도로교통법위반배임배임직업안정법위반국민의힘 / 벌금1,000,000원",0,0원,0,0원,N,Y,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165774,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4106/Hb100165774/junkwa/20260515172628433_8.PDF
100165555,김정선,국민의힘,경기도,수원시,기초의원 비례,9,1,4,Y,등록,56,19700519,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165555,
100165560,이승철,국민의힘,경기도,수원시,기초의원 비례,9,2,4,Y,등록,69,19570601,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165560,
100165741,정미라,국민의힘,경기도,시흥시,기초의원 비례,9,1,2,Y,등록,42,19831011,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165741,
100165754,정경,국민의힘,경기도,시흥시,기초의원 비례,9,2,2,Y,등록,58,19671121,없음,N,,,1135,113만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165754,
100165391,천복희,국민의힘,경기도,안산시,기초의원 비례,9,1,2,Y,등록,54,19711105,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165391,
100164519,김온유,국민의힘,경기도,안성시,기초의원 비례,9,1,1,Y,등록,46,19800111,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164519,
100165833,김유미,국민의힘,경기도,안양시,기초의원 비례,9,1,2,Y,등록,51,19740902,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165833,
100164459,최영진,국민의힘,경기도,양주시,기초의원 비례,9,1,1,Y,등록,56,19690907,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164459,
100164165,구문경,국민의힘,경기도,양평군,기초의원 비례,9,1,1,Y,등록,60,19660213,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164165,
100165481,정희라,국민의힘,경기도,여주시,기초의원 비례,9,1,1,Y,등록,36,19900421,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165481,
100165268,심미영,국민의힘,경기도,연천군,기초의원 비례,9,1,1,Y,등록,59,19661110,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165268,
100164174,임은숙,국민의힘,경기도,오산시,기초의원 비례,9,1,1,Y,등록,61,19640925,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164174,
100165517,변유선,국민의힘,경기도,용인시,기초의원 비례,9,1,4,Y,등록,34,19910628,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165517,
100165522,박인성,국민의힘,경기도,용인시,기초의원 비례,9,2,4,Y,등록,28,19970721,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165522,
100164488,김수빈,국민의힘,경기도,의왕시,기초의원 비례,9,1,1,Y,등록,28,19970710,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164488,
100165673,안금례,국민의힘,경기도,의정부시,기초의원 비례,9,1,2,Y,등록,66,19590802,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165673,
100165678,최민정,국민의힘,경기도,의정부시,기초의원 비례,9,2,2,Y,등록,44,19811108,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165678,
100165375,최은정,국민의힘,경기도,이천시,기초의원 비례,9,1,1,Y,등록,42,19831215,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165375,
100165440,오은정,국민의힘,경기도,파주시,기초의원 비례,9,1,2,Y,등록,45,19810125,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165440,
100165447,오유진,국민의힘,경기도,파주시,기초의원 비례,9,2,2,Y,등록,52,19731209,없음,N,,,3404,340만원,2512,251만원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165447,
100165698,유미경,국민의힘,경기도,평택시,기초의원 비례,9,1,2,Y,등록,52,19740515,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165698,
100165704,조승자,국민의힘,경기도,평택시,기초의원 비례,9,2,2,Y,등록,62,19630618,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165704,
100165125,권보경,국민의힘,경기도,포천시,기초의원 비례,9,1,1,Y,등록,61,19650225,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165125,
100165628,지혜민,국민의힘,경기도,하남시,기초의원 비례,9,1,1,Y,등록,32,19931001,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165628,
100164222,정명희,국민의힘,경기도,화성시,기초의원 비례,9,1,3,Y,등록,62,19630620,2건,Y,공직선거법; 식품·보건; 건축·건설·부동산,『공직선거법」 / 2017-07-12,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164222,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4153/Hb100164222/junkwa/20260515141417830_8.PDF
100165609,박영이,국민의힘,경기도,화성시,기초의원 비례,9,2,3,Y,등록,40,19851130,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165609,
100164496,신수정,국민의힘,경상남도,거제시,기초의원 비례,9,1,2,Y,등록,54,19710627,1건,Y,도로교통,"도로교통법위반신수정 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164496,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4810/Hb100164496/junkwa/20260514174727422_6.PDF
100164297,김미영,국민의힘,경상남도,거창군,기초의원 비례,9,1,2,Y,등록,57,19681115,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164297,
100164685,양애정,국민의힘,경상남도,고성군,기초의원 비례,9,1,2,Y,등록,53,19730317,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164685,
100164688,이윤이,국민의힘,경상남도,고성군,기초의원 비례,9,2,2,Y,등록,44,19811026,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164688,
100165112,신단비,국민의힘,경상남도,김해시,기초의원 비례,9,1,3,Y,등록,42,19831121,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165112,
100165156,강승연,국민의힘,경상남도,김해시,기초의원 비례,9,2,3,Y,등록,53,19720918,2건,Y,사법방해; 교육·청소년,위증교사영유아보육법위반,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165156,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4808/Hb100165156/junkwa/20260515214857520_7.PDF
100165030,배경순,국민의힘,경상남도,남해군,기초의원 비례,9,1,1,Y,등록,63,19630310,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165030,
100164331,이영자,국민의힘,경상남도,밀양시,기초의원 비례,9,1,2,Y,등록,64,19611110,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164331,
100164371,조재옥,국민의힘,경상남도,밀양시,기초의원 비례,9,2,2,Y,등록,45,19800919,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164371,
100164756,노숙자,국민의힘,경상남도,사천시,기초의원 비례,9,1,2,Y,등록,64,19620323,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164756,
100164731,권은희,국민의힘,경상남도,산청군,기초의원 비례,9,1,1,Y,등록,61,19641229,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164731,
100164898,최연화,국민의힘,경상남도,양산시,기초의원 비례,9,1,2,Y,등록,56,19700220,1건,Y,음주·위험운전; 도로교통,"국민의힘도로교통법위반(음주운전) / 벌금1,000,000원",2511,251만원,0,0원,Y,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164898,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4814/Hb100164898/junkwa/20260514171501264_3.PDF
100165011,오경주,국민의힘,경상남도,의령군,기초의원 비례,9,1,1,Y,등록,61,19650524,1건,Y,농수산,"전과기록증명에관한제출서비례대표의령군의회의원선거구명선거후보자성명국민의힘오경주전과기목형량(처분결과)농수산물의원산지표시에관한법률벌금1,500,000원위반 / 벌금1,500,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100165011,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4811/Hb100165011/junkwa/20260514164301301_8.PDF
100164695,강길선,국민의힘,경상남도,진주시,기초의원 비례,9,1,3,Y,등록,63,19630511,2건,Y,공직선거법; 교육·청소년,"공직선거법위반영유아보육법위반 / 벌금1,000,000원",0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164695,https://info.nec.go.kr/unielec_pdf_file/20260603/open/Gsg4803/Hb100164695/junkwa/20260514173626957_6.PDF
100164701,이순일,국민의힘,경상남도,진주시,기초의원 비례,9,2,3,Y,등록,54,19720301,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164701,
100164064,이성자,국민의힘,경상남도,창녕군,기초의원 비례,9,1,2,Y,등록,67,19580916,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164064,
100164066,정세연,국민의힘,경상남도,창녕군,기초의원 비례,9,2,2,Y,등록,61,19650525,없음,N,,,0,0원,0,0원,N,N,N,https://info.nec.go.kr/electioninfo/candidate_detail_info.xhtml?electionId=0020260603&huboId=100164066,
